ID,VIGENCIA,MES,NUCLEO NUMERO,PERSONAS_NUCLEO,EDAD,ETAPA_VIDA,GENERO,LGTBI,GESTANTE,CABEZA_DE_FAMILIA,DISCAPACIDAD,ADULTO_MAYOR,AFRODESCENDIENTE,MESTIZO,INDIGENA,RROM,AMENAZA,DESPLAZAMIENTO,RECLUTAMIENTO_FORZADO,SECUESTRO,HOMICIDIO,TORTURA,DELITOS_CONTRA_LIBERTAD_E_INTEGRIDAD_SEXUAL,MINAS_ANTIPERSONAL,ACTO_TERRORISTA,DESPOJO_Y_ABANDONO_DE_BIENES,VINCULACION_DE_NNA_GRUPOS_ARMADOS,MIGRANTES_VENEZOLANOS,ORIENTACION,ATENCION_PSICOLOGICA,APOYO,ARTICULACION_INTERINSTITUCIONAL,DECLARACION,MES_ORDEN,CURSO_VIDA,CURSO_VIDA_ORDEN,CANTIDAD,FECHA,DPTO_CCDGO,DPTO_CNMBR,MUNICIPIO_PROCEDENCIA,MPIO_CCDGO,ID_GENERADO
89,2017,FEBRERO,No,0,16,ADOLESCENCIA,FEMENINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,DEFENSORIA DEL PUEBLO,2,15-19,3,1,2017-02-01,54,NORTE DE SANTANDER,OCANA,498,54498
90,2017,FEBRERO,Si,5,26,JOVENES,FEMENINO,No,No,Si,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,DEFENSORIA DEL PUEBLO,2,25-29,5,1,2017-02-01,54,NORTE DE SANTANDER,OCANA,498,54498
91,2017,FEBRERO,No,0,25,JOVENES,MASCULINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,DEFENSORIA DEL PUEBLO,2,25-29,5,1,2017-02-01,54,NORTE DE SANTANDER,OCANA,498,54498
92,2017,FEBRERO,No,0,5,PRIMERA INFANCIA,MASCULINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,DEFENSORIA DEL PUEBLO,2,5-9,1,1,2017-02-01,54,NORTE DE SANTANDER,OCANA,498,54498
93,2017,FEBRERO,No,0,80,PERSONA MAYOR,FEMENINO,No,No,No,No,Si,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,DEFENSORIA DEL PUEBLO,2,80-84,16,1,2017-02-01,54,NORTE DE SANTANDER,OCANA,498,54498
94,2017,FEBRERO,No,0,87,PERSONA MAYOR,MASCULINO,No,No,No,No,Si,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,DEFENSORIA DEL PUEBLO,2,85 o más,17,1,2017-02-01,54,NORTE DE SANTANDER,OCANA,498,54498
95,2017,FEBRERO,Si,6,33,ADULTEZ,MASCULINO,No,No,Si,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,DEFENSORIA DEL PUEBLO,2,30-34,6,1,2017-02-01,54,NORTE DE SANTANDER,TEORAMA,800,54800
96,2017,FEBRERO,No,0,30,ADULTEZ,FEMENINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,DEFENSORIA DEL PUEBLO,2,30-34,6,1,2017-02-01,54,NORTE DE SANTANDER,TEORAMA,800,54800
97,2017,FEBRERO,No,0,11,PRIMERA INFANCIA,MASCULINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,DEFENSORIA DEL PUEBLO,2,10-14,2,1,2017-02-01,54,NORTE DE SANTANDER,TEORAMA,800,54800
98,2017,FEBRERO,No,0,14,ADOLESCENCIA,FEMENINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,DEFENSORIA DEL PUEBLO,2,10-14,2,1,2017-02-01,54,NORTE DE SANTANDER,TEORAMA,800,54800
99,2017,FEBRERO,No,0,13,ADOLESCENCIA,FEMENINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,DEFENSORIA DEL PUEBLO,2,10-14,2,1,2017-02-01,54,NORTE DE SANTANDER,TEORAMA,800,54800
100,2017,FEBRERO,No,0,-89,NO DISPONIBLE,NO DISPONIBLE,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,DEFENSORIA DEL PUEBLO,2,NO DISPONIBLE,18,1,2017-02-01,54,NORTE DE SANTANDER,TEORAMA,800,54800
101,2017,FEBRERO,Si,3,-89,NO DISPONIBLE,NO DISPONIBLE,No,No,Si,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,DEFENSORIA DEL PUEBLO,2,NO DISPONIBLE,18,1,2017-02-01,11,"BOGOTA, D.C.","BOGOTA, D.C.",1,11001
102,2017,FEBRERO,No,0,-89,NO DISPONIBLE,NO DISPONIBLE,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,DEFENSORIA DEL PUEBLO,2,NO DISPONIBLE,18,1,2017-02-01,11,"BOGOTA, D.C.","BOGOTA, D.C.",1,11001
103,2017,FEBRERO,No,0,-89,NO DISPONIBLE,NO DISPONIBLE,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,DEFENSORIA DEL PUEBLO,2,NO DISPONIBLE,18,1,2017-02-01,11,"BOGOTA, D.C.","BOGOTA, D.C.",1,11001
104,2017,FEBRERO,Si,1,-89,NO DISPONIBLE,NO DISPONIBLE,No,No,Si,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,DEFENSORIA DEL PUEBLO,2,NO DISPONIBLE,18,1,2017-02-01,54,NORTE DE SANTANDER,SAN JOSE DE CUCUTA,1,54001
105,2017,MARZO,Si,3,26,JOVENES,FEMENINO,No,No,Si,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,DEFENSORIA DEL PUEBLO,3,25-29,5,1,2017-03-01,47,MAGDALENA,SANTA MARTA,1,47001
106,2017,MARZO,No,0,7,PRIMERA INFANCIA,FEMENINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,DEFENSORIA DEL PUEBLO,3,5-9,1,1,2017-03-01,47,MAGDALENA,SANTA MARTA,1,47001
107,2017,MARZO,No,0,6,PRIMERA INFANCIA,FEMENINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,DEFENSORIA DEL PUEBLO,3,5-9,1,1,2017-03-01,47,MAGDALENA,SANTA MARTA,1,47001
108,2017,MARZO,Si,2,25,JOVENES,FEMENINO,No,No,Si,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,DEFENSORIA DEL PUEBLO,3,25-29,5,1,2017-03-01,54,NORTE DE SANTANDER,EL CARMEN,245,54245
109,2017,MARZO,No,0,2,PRIMERA INFANCIA,FEMENINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,DEFENSORIA DEL PUEBLO,3,0-4,0,1,2017-03-01,54,NORTE DE SANTANDER,EL CARMEN,245,54245
110,2017,MARZO,Si,6,32,ADULTEZ,FEMENINO,No,No,Si,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,DEFENSORIA DEL PUEBLO,3,30-34,6,1,2017-03-01,54,NORTE DE SANTANDER,SAN JOSE DE CUCUTA,1,54001
111,2017,MARZO,No,0,52,ADULTEZ,FEMENINO,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,DEFENSORIA DEL PUEBLO,3,50-54,10,1,2017-03-01,54,NORTE DE SANTANDER,SAN JOSE DE CUCUTA,1,54001
112,2017,MARZO,No,0,15,ADOLESCENCIA,MASCULINO,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,DEFENSORIA DEL PUEBLO,3,15-19,3,1,2017-03-01,54,NORTE DE SANTANDER,SAN JOSE DE CUCUTA,1,54001
113,2017,MARZO,No,0,11,PRIMERA INFANCIA,MASCULINO,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,DEFENSORIA DEL PUEBLO,3,10-14,2,1,2017-03-01,54,NORTE DE SANTANDER,SAN JOSE DE CUCUTA,1,54001
114,2017,MARZO,No,0,10,PRIMERA INFANCIA,MASCULINO,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,DEFENSORIA DEL PUEBLO,3,10-14,2,1,2017-03-01,54,NORTE DE SANTANDER,SAN JOSE DE CUCUTA,1,54001
115,2017,MARZO,No,0,8,PRIMERA INFANCIA,MASCULINO,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,DEFENSORIA DEL PUEBLO,3,5-9,1,1,2017-03-01,54,NORTE DE SANTANDER,SAN JOSE DE CUCUTA,1,54001
116,2017,MARZO,Si,4,30,ADULTEZ,FEMENINO,No,No,Si,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,DEFENSORIA DEL PUEBLO,3,30-34,6,1,2017-03-01,54,NORTE DE SANTANDER,OCANA,498,54498
117,2017,MARZO,No,0,32,ADULTEZ,MASCULINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,DEFENSORIA DEL PUEBLO,3,30-34,6,1,2017-03-01,54,NORTE DE SANTANDER,OCANA,498,54498
118,2017,MARZO,No,0,8,PRIMERA INFANCIA,MASCULINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,DEFENSORIA DEL PUEBLO,3,5-9,1,1,2017-03-01,54,NORTE DE SANTANDER,OCANA,498,54498
119,2017,MARZO,No,0,85,PERSONA MAYOR,FEMENINO,No,No,No,No,Si,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,DEFENSORIA DEL PUEBLO,3,85 o más,17,1,2017-03-01,54,NORTE DE SANTANDER,OCANA,498,54498
120,2017,MARZO,Si,4,57,ADULTEZ,FEMENINO,No,No,Si,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,DEFENSORIA DEL PUEBLO,3,55-59,11,1,2017-03-01,54,NORTE DE SANTANDER,OCANA,498,54498
121,2017,MARZO,No,0,65,PERSONA MAYOR,MASCULINO,No,No,No,No,Si,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,DEFENSORIA DEL PUEBLO,3,65-69,13,1,2017-03-01,54,NORTE DE SANTANDER,OCANA,498,54498
122,2017,MARZO,No,0,23,JOVENES,MASCULINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,DEFENSORIA DEL PUEBLO,3,20-24,4,1,2017-03-01,54,NORTE DE SANTANDER,OCANA,498,54498
123,2017,MARZO,No,0,82,PERSONA MAYOR,MASCULINO,No,No,No,No,Si,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,DEFENSORIA DEL PUEBLO,3,80-84,16,1,2017-03-01,54,NORTE DE SANTANDER,OCANA,498,54498
124,2017,MARZO,Si,5,33,ADULTEZ,FEMENINO,No,No,Si,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,DEFENSORIA DEL PUEBLO,3,30-34,6,1,2017-03-01,54,NORTE DE SANTANDER,OCANA,498,54498
125,2017,MARZO,No,0,36,ADULTEZ,MASCULINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,DEFENSORIA DEL PUEBLO,3,35-39,7,1,2017-03-01,54,NORTE DE SANTANDER,OCANA,498,54498
126,2017,MARZO,No,0,16,ADOLESCENCIA,FEMENINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,DEFENSORIA DEL PUEBLO,3,15-19,3,1,2017-03-01,54,NORTE DE SANTANDER,OCANA,498,54498
127,2017,MARZO,No,0,10,PRIMERA INFANCIA,FEMENINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,DEFENSORIA DEL PUEBLO,3,10-14,2,1,2017-03-01,54,NORTE DE SANTANDER,OCANA,498,54498
128,2017,MARZO,No,0,5,PRIMERA INFANCIA,FEMENINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,DEFENSORIA DEL PUEBLO,3,5-9,1,1,2017-03-01,54,NORTE DE SANTANDER,OCANA,498,54498
129,2017,MARZO,Si,1,53,ADULTEZ,MASCULINO,No,No,Si,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,DEFENSORIA DEL PUEBLO,3,50-54,10,1,2017-03-01,54,NORTE DE SANTANDER,TEORAMA,800,54800
130,2017,MARZO,Si,8,53,ADULTEZ,MASCULINO,No,No,Si,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,DEFENSORIA DEL PUEBLO,3,50-54,10,1,2017-03-01,68,SANTANDER,BARRANCABERMEJA,81,68081
131,2017,MARZO,No,0,52,ADULTEZ,NO DISPONIBLE,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,DEFENSORIA DEL PUEBLO,3,50-54,10,1,2017-03-01,68,SANTANDER,BARRANCABERMEJA,81,68081
132,2017,MARZO,No,0,27,JOVENES,FEMENINO,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,DEFENSORIA DEL PUEBLO,3,25-29,5,1,2017-03-01,68,SANTANDER,BARRANCABERMEJA,81,68081
133,2017,MARZO,No,0,29,ADULTEZ,FEMENINO,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,DEFENSORIA DEL PUEBLO,3,25-29,5,1,2017-03-01,68,SANTANDER,BARRANCABERMEJA,81,68081
134,2017,MARZO,No,0,32,ADULTEZ,MASCULINO,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,DEFENSORIA DEL PUEBLO,3,30-34,6,1,2017-03-01,68,SANTANDER,BARRANCABERMEJA,81,68081
135,2017,MARZO,No,0,-89,NO DISPONIBLE,NO DISPONIBLE,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,DEFENSORIA DEL PUEBLO,3,NO DISPONIBLE,18,1,2017-03-01,68,SANTANDER,BARRANCABERMEJA,81,68081
136,2017,MARZO,No,0,-89,NO DISPONIBLE,NO DISPONIBLE,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,DEFENSORIA DEL PUEBLO,3,NO DISPONIBLE,18,1,2017-03-01,68,SANTANDER,BARRANCABERMEJA,81,68081
137,2017,MARZO,No,0,-89,NO DISPONIBLE,NO DISPONIBLE,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,DEFENSORIA DEL PUEBLO,3,NO DISPONIBLE,18,1,2017-03-01,68,SANTANDER,BARRANCABERMEJA,81,68081
138,2017,MARZO,Si,2,-89,NO DISPONIBLE,NO DISPONIBLE,No,No,Si,No,No,No,No,Si,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,DEFENSORIA DEL PUEBLO,3,NO DISPONIBLE,18,1,2017-03-01,19,CAUCA,PAEZ,517,19517
139,2017,MARZO,Si,3,43,ADULTEZ,FEMENINO,No,No,Si,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,DEFENSORIA DEL PUEBLO,3,40-44,8,1,2017-03-01,54,NORTE DE SANTANDER,SAN JOSE DE CUCUTA,1,54001
140,2017,MARZO,No,0,25,JOVENES,MASCULINO,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,DEFENSORIA DEL PUEBLO,3,25-29,5,1,2017-03-01,54,NORTE DE SANTANDER,SAN JOSE DE CUCUTA,1,54001
141,2017,MARZO,No,0,74,PERSONA MAYOR,FEMENINO,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,DEFENSORIA DEL PUEBLO,3,70-74,14,1,2017-03-01,54,NORTE DE SANTANDER,SAN JOSE DE CUCUTA,1,54001
142,2017,MARZO,Si,2,64,PERSONA MAYOR,FEMENINO,No,No,Si,No,Si,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,DEFENSORIA DEL PUEBLO,3,60-64,12,1,2017-03-01,54,NORTE DE SANTANDER,OCANA,498,54498
143,2017,MARZO,No,0,25,JOVENES,MASCULINO,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,DEFENSORIA DEL PUEBLO,3,25-29,5,1,2017-03-01,54,NORTE DE SANTANDER,OCANA,498,54498
144,2017,MARZO,Si,1,-89,NO DISPONIBLE,NO DISPONIBLE,No,No,Si,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,DEFENSORIA DEL PUEBLO,3,NO DISPONIBLE,18,1,2017-03-01,54,NORTE DE SANTANDER,OCANA,498,54498
145,2017,MARZO,Si,5,40,ADULTEZ,MASCULINO,No,No,Si,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,DEFENSORIA DEL PUEBLO,3,40-44,8,1,2017-03-01,54,NORTE DE SANTANDER,ABREGO,3,54003
146,2017,MARZO,No,0,30,ADULTEZ,FEMENINO,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,DEFENSORIA DEL PUEBLO,3,30-34,6,1,2017-03-01,54,NORTE DE SANTANDER,ABREGO,3,54003
147,2017,MARZO,No,0,3,PRIMERA INFANCIA,FEMENINO,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,DEFENSORIA DEL PUEBLO,3,0-4,0,1,2017-03-01,54,NORTE DE SANTANDER,ABREGO,3,54003
148,2017,MARZO,No,0,65,PERSONA MAYOR,MASCULINO,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,DEFENSORIA DEL PUEBLO,3,65-69,13,1,2017-03-01,54,NORTE DE SANTANDER,ABREGO,3,54003
149,2017,MARZO,No,0,50,ADULTEZ,FEMENINO,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,DEFENSORIA DEL PUEBLO,3,50-54,10,1,2017-03-01,54,NORTE DE SANTANDER,ABREGO,3,54003
150,2017,MARZO,Si,4,28,JOVENES,FEMENINO,No,No,Si,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,DEFENSORIA DEL PUEBLO,3,25-29,5,1,2017-03-01,68,SANTANDER,BARRANCABERMEJA,81,68081
151,2017,MARZO,No,0,30,ADULTEZ,MASCULINO,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,DEFENSORIA DEL PUEBLO,3,30-34,6,1,2017-03-01,68,SANTANDER,BARRANCABERMEJA,81,68081
152,2017,MARZO,No,0,9,PRIMERA INFANCIA,FEMENINO,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,DEFENSORIA DEL PUEBLO,3,5-9,1,1,2017-03-01,68,SANTANDER,BARRANCABERMEJA,81,68081
153,2017,MARZO,No,0,7,PRIMERA INFANCIA,MASCULINO,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,DEFENSORIA DEL PUEBLO,3,5-9,1,1,2017-03-01,68,SANTANDER,BARRANCABERMEJA,81,68081
154,2017,MARZO,Si,1,20,JOVENES,MASCULINO,No,No,Si,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,DEFENSORIA DEL PUEBLO,3,20-24,4,1,2017-03-01,13,BOLIVAR,SANTA ROSA,683,13683
155,2017,MARZO,Si,1,31,ADULTEZ,MASCULINO,No,No,Si,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,DEFENSORIA DEL PUEBLO,3,30-34,6,1,2017-03-01,68,SANTANDER,BARRANCABERMEJA,81,68081
156,2017,ABRIL,Si,3,48,ADULTEZ,FEMENINO,No,No,Si,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,DEFENSORIA DEL PUEBLO,4,45-49,9,1,2017-04-01,68,SANTANDER,BARRANCABERMEJA,81,68081
157,2017,ABRIL,No,0,12,ADOLESCENCIA,FEMENINO,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,DEFENSORIA DEL PUEBLO,4,10-14,2,1,2017-04-01,68,SANTANDER,BARRANCABERMEJA,81,68081
158,2017,ABRIL,No,0,10,PRIMERA INFANCIA,MASCULINO,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,DEFENSORIA DEL PUEBLO,4,10-14,2,1,2017-04-01,68,SANTANDER,BARRANCABERMEJA,81,68081
159,2017,ABRIL,Si,3,18,JOVENES,MASCULINO,No,No,Si,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,DEFENSORIA DEL PUEBLO,4,15-19,3,1,2017-04-01,68,SANTANDER,BARRANCABERMEJA,81,68081
160,2017,ABRIL,No,0,45,ADULTEZ,MASCULINO,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,DEFENSORIA DEL PUEBLO,4,45-49,9,1,2017-04-01,68,SANTANDER,BARRANCABERMEJA,81,68081
161,2017,ABRIL,No,0,22,JOVENES,FEMENINO,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,DEFENSORIA DEL PUEBLO,4,20-24,4,1,2017-04-01,68,SANTANDER,BARRANCABERMEJA,81,68081
162,2017,ABRIL,Si,1,22,JOVENES,MASCULINO,No,No,Si,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,DEFENSORIA DEL PUEBLO,4,20-24,4,1,2017-04-01,68,SANTANDER,BARRANCABERMEJA,81,68081
163,2017,ABRIL,Si,3,39,ADULTEZ,FEMENINO,No,No,Si,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,DEFENSORIA DEL PUEBLO,4,35-39,7,1,2017-04-01,54,NORTE DE SANTANDER,OCANA,498,54498
164,2017,ABRIL,No,0,42,ADULTEZ,MASCULINO,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,DEFENSORIA DEL PUEBLO,4,40-44,8,1,2017-04-01,54,NORTE DE SANTANDER,OCANA,498,54498
165,2017,ABRIL,No,0,-89,NO DISPONIBLE,MASCULINO,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,DEFENSORIA DEL PUEBLO,4,NO DISPONIBLE,18,1,2017-04-01,54,NORTE DE SANTANDER,OCANA,498,54498
166,2017,ABRIL,Si,4,40,ADULTEZ,FEMENINO,No,No,Si,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,DEFENSORIA DEL PUEBLO,4,40-44,8,1,2017-04-01,54,NORTE DE SANTANDER,OCANA,498,54498
167,2017,ABRIL,No,0,49,ADULTEZ,MASCULINO,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,DEFENSORIA DEL PUEBLO,4,45-49,9,1,2017-04-01,54,NORTE DE SANTANDER,OCANA,498,54498
168,2017,ABRIL,No,0,14,ADOLESCENCIA,MASCULINO,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,DEFENSORIA DEL PUEBLO,4,10-14,2,1,2017-04-01,54,NORTE DE SANTANDER,OCANA,498,54498
169,2017,ABRIL,No,0,16,ADOLESCENCIA,MASCULINO,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,DEFENSORIA DEL PUEBLO,4,15-19,3,1,2017-04-01,54,NORTE DE SANTANDER,OCANA,498,54498
170,2017,ABRIL,Si,3,36,ADULTEZ,FEMENINO,No,No,Si,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,DEFENSORIA DEL PUEBLO,4,35-39,7,1,2017-04-01,54,NORTE DE SANTANDER,OCANA,498,54498
171,2017,ABRIL,No,0,35,ADULTEZ,MASCULINO,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,DEFENSORIA DEL PUEBLO,4,35-39,7,1,2017-04-01,54,NORTE DE SANTANDER,OCANA,498,54498
172,2017,ABRIL,No,0,8,PRIMERA INFANCIA,FEMENINO,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,DEFENSORIA DEL PUEBLO,4,5-9,1,1,2017-04-01,54,NORTE DE SANTANDER,OCANA,498,54498
173,2017,ABRIL,Si,4,35,ADULTEZ,FEMENINO,No,No,Si,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,DEFENSORIA DEL PUEBLO,4,35-39,7,1,2017-04-01,68,SANTANDER,BARRANCABERMEJA,81,68081
174,2017,ABRIL,No,0,38,ADULTEZ,MASCULINO,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,DEFENSORIA DEL PUEBLO,4,35-39,7,1,2017-04-01,68,SANTANDER,BARRANCABERMEJA,81,68081
175,2017,ABRIL,No,0,7,PRIMERA INFANCIA,MASCULINO,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,DEFENSORIA DEL PUEBLO,4,5-9,1,1,2017-04-01,68,SANTANDER,BARRANCABERMEJA,81,68081
176,2017,ABRIL,No,0,5,PRIMERA INFANCIA,FEMENINO,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,DEFENSORIA DEL PUEBLO,4,5-9,1,1,2017-04-01,68,SANTANDER,BARRANCABERMEJA,81,68081
177,2017,ABRIL,Si,4,35,ADULTEZ,FEMENINO,No,No,Si,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,No,No,DEFENSORIA DEL PUEBLO,4,35-39,7,1,2017-04-01,25,CUNDINAMARCA,SOPO,758,25758
178,2017,ABRIL,No,0,17,ADOLESCENCIA,FEMENINO,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,DEFENSORIA DEL PUEBLO,4,15-19,3,1,2017-04-01,25,CUNDINAMARCA,SOPO,758,25758
179,2017,ABRIL,No,0,15,ADOLESCENCIA,MASCULINO,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,DEFENSORIA DEL PUEBLO,4,15-19,3,1,2017-04-01,25,CUNDINAMARCA,SOPO,758,25758
